ELEVATION,LATITUDE,LONGITUDE,DATE,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection
42.7,40.77898,-73.96925,04-10-14 23:59,69,52,60,-0.9,76,54,58,5,0,556,1732,1.18,0,0,29.48,6.7,27,290,16,280
42.7,40.77898,-73.96925,03-10-14 23:59,71,56,64,2.7,64,50,56,1,0,555,1733,0,0,0,29.86,4.2,20,180,10,70
42.7,40.77898,-73.96925,02-10-14 23:59,70,61,66,4.3,70,54,58,0,1,554,1735,0,0,0,29.98,4.7,16,50,13,60
42.7,40.77898,-73.96925,01-10-14 23:59,65,61,63,0.9,81,57,59,2,0,553,1737,0.02,0,0,29.89,6.1,18,40,14,60
42.7,40.77898,-73.96925,30-09-14 23:59,71,62,66,3.5,,58,62,0,1,552,1738,T,0,0,29.81,4.7,17,50,13,70
42.7,40.77898,-73.96925,29-09-14 23:59,79,67,73,10.1,60,58,63,0,8,551,1740,0,0,0,29.81,0.7,14,240,9,260
42.7,40.77898,-73.96925,28-09-14 23:59,84,64,74,10.7,61,58,64,0,9,550,1742,0,0,0,29.96,1.8,15,250,9,270
42.7,40.77898,-73.96925,27-09-14 23:59,83,60,72,8.3,56,54,61,0,7,549,1743,0,0,0,30.04,2.5,14,30,9,40
42.7,40.77898,-73.96925,26-09-14 23:59,77,58,68,3.9,57,51,58,0,3,548,1745,0,0,0,30.05,4.3,20,40,13,30
42.7,40.77898,-73.96925,25-09-14 23:59,64,57,60,-4.5,80,54,57,5,0,547,1747,0.32,0,0,30.2,8.2,23,70,16,70
42.7,40.77898,-73.96925,24-09-14 23:59,71,58,64,-0.9,65,52,58,1,0,546,1748,0,0,0,30.36,5.6,19,270,14,60
42.7,40.77898,-73.96925,23-09-14 23:59,71,52,62,-3.3,52,43,52,3,0,545,1750,0,0,0,30.14,1.8,16,210,8,200
42.7,40.77898,-73.96925,22-09-14 23:59,71,55,63,-2.7,54,47,55,2,0,544,1752,T,0,0,29.75,6.8,23,280,15,280
42.7,40.77898,-73.96925,21-09-14 23:59,75,67,71,4.9,85,66,68,0,6,543,1753,0.15,0,0,29.7,1.6,16,270,9,280
42.7,40.77898,-73.96925,20-09-14 23:59,75,57,66,-0.5,69,56,61,0,1,542,1755,0,0,0,30.07,3,21,210,12,170
42.7,40.77898,-73.96925,19-09-14 23:59,66,54,60,-6.9,56,44,52,5,0,541,1757,0,0,0,30.16,7.6,23,60,16,60
42.7,40.77898,-73.96925,18-09-14 23:59,76,57,66,-1.3,51,47,56,0,1,540,1759,0,0,0,29.87,2.6,20,40,13,50
42.7,40.77898,-73.96925,17-09-14 23:59,73,55,64,-3.7,52,45,54,1,0,539,1800,0,0,0,29.87,2.7,12,290,9,290
42.7,40.77898,-73.96925,16-09-14 23:59,70,58,64,-4,70,53,58,1,0,538,1802,0.37,0,0,29.87,2.2,16,290,9,310
42.7,40.77898,-73.96925,15-09-14 23:59,71,55,63,-5.4,51,44,53,2,0,537,1804,0,0,0,30.02,3,14,50,9,50
42.7,40.77898,-73.96925,14-09-14 23:59,71,53,62,-6.8,58,46,53,3,0,536,1805,0,0,0,30.08,3.2,17,330,10,360
42.7,40.77898,-73.96925,13-09-14 23:59,69,58,64,-5.1,75,55,58,1,0,535,1807,0.26,0,0,29.99,5.1,18,50,12,120
42.7,40.77898,-73.96925,12-09-14 23:59,78,62,70,0.5,53,50,58,0,5,534,1809,0,0,0,29.96,5.1,18,40,12,50
42.7,40.77898,-73.96925,11-09-14 23:59,83,69,76,6.2,67,63,68,0,11,533,1810,0,0,0,29.77,4.7,21,340,12,20
42.7,40.77898,-73.96925,10-09-14 23:59,80,63,72,1.8,67,58,62,0,7,532,1812,0,0,0,29.94,5.8,18,60,14,70
42.7,40.77898,-73.96925,09-09-14 23:59,73,63,68,-2.5,67,57,62,0,3,531,1814,0,0,0,30.09,7.9,23,50,15,70
42.7,40.77898,-73.96925,08-09-14 23:59,75,65,70,-0.8,57,53,60,0,5,530,1815,0,0,0,30.13,7.7,21,60,14,70
42.7,40.77898,-73.96925,07-09-14 23:59,81,65,73,1.9,54,54,62,0,8,529,1817,0,0,0,29.94,4.7,17,50,12,50
42.7,40.77898,-73.96925,06-09-14 23:59,91,67,79,7.6,70,69,73,0,14,528,1819,0.11,0,0,29.79,4.6,22,250,13,310
42.7,40.77898,-73.96925,05-09-14 23:59,87,72,80,8.3,75,70,73,0,15,527,1820,0,0,0,29.98,3,17,200,10,240
42.7,40.77898,-73.96925,04-09-14 23:59,87,69,78,6,52,58,66,0,13,526,1822,0,0,0,30.01,2.7,19,170,10,240
42.7,40.77898,-73.96925,03-09-14 23:59,86,72,79,6.8,50,57,66,0,14,525,1824,0,0,0,29.86,3.4,21,280,13,290
42.7,40.77898,-73.96925,02-09-14 23:59,92,77,84,11.5,61,69,74,0,19,524,1825,0,0,0,29.73,5.3,35,260,15,250
42.7,40.77898,-73.96925,01-09-14 23:59,88,75,82,9.3,73,70,74,0,17,523,1827,0,0,0,29.83,3,15,250,10,250
42.7,40.77898,-73.96925,31-08-14 23:59,90,73,82,9,,69,72,0,17,523,1829,0.62,0,0,29.92,3.3,30,260,15,280
42.7,40.77898,-73.96925,30-08-14 23:59,80,65,72,-1.2,62,59,64,0,7,522,1830,0,0,0,30.08,2.2,17,180,8,180
42.7,40.77898,-73.96925,29-08-14 23:59,80,61,70,-3.4,52,50,59,0,5,521,1832,0,0,0,30.03,3.3,18,50,12,60
42.7,40.77898,-73.96925,28-08-14 23:59,82,66,74,0.4,46,52,62,0,9,520,1833,0,0,0,29.78,5.4,21,280,13,300
42.7,40.77898,-73.96925,27-08-14 23:59,90,70,80,6.2,57,63,69,0,15,519,1835,0,0,0,29.82,3.3,19,180,10,50
42.7,40.77898,-73.96925,26-08-14 23:59,89,70,80,6,60,62,67,0,15,518,1837,0,0,0,29.98,2.3,14,170,7,240
42.7,40.77898,-73.96925,25-08-14 23:59,88,64,76,1.8,54,58,65,0,11,517,1838,0,0,0,30,2.6,14,350,10,60
42.7,40.77898,-73.96925,24-08-14 23:59,80,64,72,-2.4,65,58,63,0,7,516,1840,0,0,0,29.98,3.2,16,20,10,60
42.7,40.77898,-73.96925,23-08-14 23:59,77,67,72,-2.5,69,59,63,0,7,515,1841,0.01,0,0,29.94,4.6,18,70,13,60
42.7,40.77898,-73.96925,22-08-14 23:59,79,65,72,-2.7,73,61,65,0,7,514,1843,0.06,0,0,29.89,4.7,14,140,10,110
42.7,40.77898,-73.96925,21-08-14 23:59,83,65,74,-0.8,67,61,66,0,9,513,1844,0.35,0,0,29.9,3.5,19,160,12,160
42.7,40.77898,-73.96925,20-08-14 23:59,84,70,77,2,59,59,66,0,12,512,1846,0,0,0,29.85,2.2,14,160,10,150
42.7,40.77898,-73.96925,19-08-14 23:59,83,63,73,-2.1,64,59,64,0,8,511,1847,0,0,0,29.76,3.9,14,180,9,60
42.7,40.77898,-73.96925,18-08-14 23:59,81,63,72,-3.2,51,52,61,0,7,510,1849,0,0,0,29.73,4.5,17,290,9,300
42.7,40.77898,-73.96925,17-08-14 23:59,82,66,74,-1.3,54,55,63,0,9,509,1850,0.01,0,0,29.73,3.6,20,270,12,250
42.7,40.77898,-73.96925,16-08-14 23:59,78,63,70,-5.4,49,51,60,0,5,508,1851,0,0,0,29.82,4,23,250,10,260
42.7,40.77898,-73.96925,15-08-14 23:59,73,61,67,-8.5,50,48,57,0,2,507,1853,0,0,0,29.8,5.4,20,260,13,280
42.7,40.77898,-73.96925,14-08-14 23:59,77,63,70,-5.6,50,51,59,0,5,506,1854,0,0,0,29.71,4.6,20,250,13,280
42.7,40.77898,-73.96925,13-08-14 23:59,82,68,75,-0.7,77,65,68,0,10,505,1856,0.53,0,0,29.57,5.5,30,170,16,140
42.7,40.77898,-73.96925,12-08-14 23:59,79,70,74,-1.8,76,66,69,0,9,504,1857,0.19,0,0,29.83,5.8,26,170,15,140
42.7,40.77898,-73.96925,11-08-14 23:59,87,71,79,3.1,53,58,65,0,14,503,1858,0,0,0,29.98,3.1,19,170,9,200
42.7,40.77898,-73.96925,10-08-14 23:59,88,68,78,2,48,56,65,0,13,502,1900,0,0,0,29.97,2.9,14,240,8,240
42.7,40.77898,-73.96925,09-08-14 23:59,87,66,76,-0.1,47,53,63,0,11,501,1901,0,0,0,29.95,2.9,15,40,9,340
42.7,40.77898,-73.96925,08-08-14 23:59,83,65,74,-2.1,48,52,61,0,9,500,1902,0,0,0,29.92,3.1,14,10,9,10
42.7,40.77898,-73.96925,07-08-14 23:59,83,66,74,-2.2,45,51,61,0,9,459,1904,0,0,0,29.81,4.2,22,350,13,360
42.7,40.77898,-73.96925,06-08-14 23:59,83,70,76,-0.3,57,59,65,0,11,458,1905,0,0,0,29.74,3,23,40,15,40
42.7,40.77898,-73.96925,05-08-14 23:59,90,71,80,3.7,58,62,68,0,15,457,1906,0,0,0,29.84,2.4,16,260,12,260
42.7,40.77898,-73.96925,04-08-14 23:59,84,70,77,0.6,67,65,69,0,12,456,1907,0,0,0,29.91,3.4,15,170,9,180
42.7,40.77898,-73.96925,03-08-14 23:59,76,66,71,-5.4,79,63,66,0,6,455,1908,0.07,0,0,29.96,2.2,12,60,9,60
42.7,40.77898,-73.96925,02-08-14 23:59,74,63,68,-8.5,78,61,64,0,3,454,1909,0.41,0,0,30.01,6.1,24,80,17,60
42.7,40.77898,-73.96925,01-08-14 23:59,84,71,78,1.5,71,65,69,0,13,453,1911,0,0,0,30.04,3.7,20,160,12,160
42.7,40.77898,-73.96925,31-07-14 23:59,82,68,75,-1.6,,59,65,0,10,452,1912,0,0,0,29.94,3.3,20,240,12,250
42.7,40.77898,-73.96925,30-07-14 23:59,80,63,72,-4.6,52,52,60,0,7,451,1913,0,0,0,29.86,2.8,14,180,10,240
42.7,40.77898,-73.96925,29-07-14 23:59,76,64,70,-6.7,53,51,59,0,5,450,1914,0,0,0,29.73,5,22,280,14,300
42.7,40.77898,-73.96925,28-07-14 23:59,82,68,75,-1.7,69,63,67,0,10,449,1915,0.19,0,0,29.44,7.3,29,290,16,290
42.7,40.77898,-73.96925,27-07-14 23:59,85,71,78,1.3,71,68,71,0,13,448,1916,0.02,0,0,29.61,3.3,17,230,12,230
42.7,40.77898,-73.96925,26-07-14 23:59,81,69,75,-1.7,64,61,66,0,10,447,1917,0,0,0,29.82,4.2,18,180,9,250
42.7,40.77898,-73.96925,25-07-14 23:59,82,66,74,-2.8,,,,0,9,446,1918,0,0,0,,4.2,17,240,9,360
42.7,40.77898,-73.96925,24-07-14 23:59,80,70,75,-1.8,61,60,66,0,10,446,1919,0,0,0,29.72,4.8,16,50,10,360
42.7,40.77898,-73.96925,23-07-14 23:59,88,72,80,3.2,71,68,72,0,15,445,1920,0.19,0,0,29.75,5,25,240,16,260
42.7,40.77898,-73.96925,22-07-14 23:59,86,71,78,1.2,63,64,69,0,13,444,1920,0,0,0,29.97,3.7,20,240,12,240
42.7,40.77898,-73.96925,21-07-14 23:59,85,67,76,-0.8,63,61,66,0,11,443,1921,0,0,0,30.03,1.9,14,250,8,260
42.7,40.77898,-73.96925,20-07-14 23:59,80,66,73,-3.8,,,,0,8,442,1922,0,0,0,,4,15,50,12,10
42.7,40.77898,-73.96925,19-07-14 23:59,76,68,72,-4.8,,,,0,7,441,1923,0,0,0,,5.2,,,7,80
42.7,40.77898,-73.96925,18-07-14 23:59,81,64,72,-4.8,,,,0,7,440,1924,0,0,0,,4.1,,,9,30
42.7,40.77898,-73.96925,17-07-14 23:59,81,67,74,-2.8,52,55,62,0,9,440,1924,0,0,0,29.82,4,16,290,10,290
42.7,40.77898,-73.96925,16-07-14 23:59,81,68,74,-2.7,65,61,66,0,9,439,1925,T,0,0,29.66,3.7,16,290,10,20
42.7,40.77898,-73.96925,15-07-14 23:59,86,72,79,2.3,90,71,73,0,14,438,1926,1.3,0,0,29.64,2.7,19,290,13,280
42.7,40.77898,-73.96925,14-07-14 23:59,84,72,78,1.3,88,71,73,0,13,437,1926,0.46,0,0,29.72,4.5,21,280,12,180
42.7,40.77898,-73.96925,13-07-14 23:59,83,72,78,1.4,76,67,70,0,13,436,1927,0.03,0,0,29.87,5.2,16,250,9,160
42.7,40.77898,-73.96925,12-07-14 23:59,85,71,78,1.4,57,60,66,0,13,436,1927,0,0,0,30.04,3.3,20,200,10,180
42.7,40.77898,-73.96925,11-07-14 23:59,86,71,78,1.5,55,58,65,0,13,435,1928,0,0,0,30.04,4,14,80,10,70
42.7,40.77898,-73.96925,10-07-14 23:59,83,72,78,1.6,61,61,67,0,13,434,1928,0,0,0,29.94,2.9,17,170,10,80
42.7,40.77898,-73.96925,09-07-14 23:59,88,71,80,3.7,66,65,69,0,15,433,1929,0.09,0,0,29.74,4.3,21,330,13,250
42.7,40.77898,-73.96925,08-07-14 23:59,91,71,81,4.8,66,68,72,0,16,433,1929,0.39,0,0,29.63,4.6,33,260,15,240
42.7,40.77898,-73.96925,07-07-14 23:59,90,72,81,4.9,54,63,69,0,16,432,1929,0.04,0,0,29.68,5.7,25,240,14,260
42.7,40.77898,-73.96925,06-07-14 23:59,84,66,75,-1,46,54,63,0,10,431,1930,0,0,0,29.87,4.9,23,250,17,250
42.7,40.77898,-73.96925,05-07-14 23:59,81,63,72,-3.9,44,49,59,0,7,431,1930,0,0,0,29.96,6.8,24,310,15,290
42.7,40.77898,-73.96925,04-07-14 23:59,74,65,70,-5.8,76,62,65,0,5,430,1930,0.14,0,0,29.82,5.4,25,290,14,310
42.7,40.77898,-73.96925,03-07-14 23:59,87,69,78,2.4,84,71,73,0,13,430,1931,1.78,0,0,29.81,2.8,25,280,12,320
42.7,40.77898,-73.96925,02-07-14 23:59,91,72,82,6.5,75,70,73,0,17,429,1931,0.96,0,0,29.75,3.7,26,160,15,30
42.7,40.77898,-73.96925,01-07-14 23:59,89,72,80,4.7,65,67,71,0,15,429,1931,0,0,0,29.74,5.1,23,240,14,150
42.7,40.77898,-73.96925,30-06-14 23:59,84,69,76,0.9,,62,67,0,11,428,1931,0,0,0,29.9,2.7,20,180,10,160
42.7,40.77898,-73.96925,29-06-14 23:59,83,68,76,1.1,51,55,63,0,11,428,1931,0,0,0,30.06,2.7,18,160,12,190
42.7,40.77898,-73.96925,28-06-14 23:59,87,66,76,1.2,50,55,63,0,11,427,1931,0,0,0,30.1,2.9,20,160,12,170
42.7,40.77898,-73.96925,27-06-14 23:59,83,67,75,0.5,61,59,65,0,10,427,1931,0,0,0,29.96,3,18,140,13,120
42.7,40.77898,-73.96925,26-06-14 23:59,85,70,78,3.7,70,66,70,0,13,426,1931,0.07,0,0,29.71,4.7,17,60,13,70
42.7,40.77898,-73.96925,25-06-14 23:59,85,70,78,3.9,77,68,71,0,13,426,1931,0.08,0,0,29.79,4.8,24,250,12,180
42.7,40.77898,-73.96925,24-06-14 23:59,81,68,74,0.1,60,58,64,0,9,426,1931,0,0,0,29.96,5,21,170,12,170
42.7,40.77898,-73.96925,23-06-14 23:59,81,65,73,-0.6,57,56,62,0,8,425,1931,0,0,0,29.97,2.6,19,170,12,260
42.7,40.77898,-73.96925,22-06-14 23:59,79,64,72,-1.4,55,53,60,0,7,425,1931,0,0,0,29.82,2,15,170,9,160
42.7,40.77898,-73.96925,21-06-14 23:59,78,62,70,-3.1,49,48,58,0,5,425,1931,0,0,0,29.8,4.8,18,50,13,70
42.7,40.77898,-73.96925,20-06-14 23:59,79,64,72,-0.9,39,46,58,0,7,425,1931,0,0,0,29.82,4.4,19,320,12,50
42.7,40.77898,-73.96925,19-06-14 23:59,77,68,72,-0.6,73,63,67,0,7,424,1930,0.15,0,0,29.84,3.9,17,40,10,10
42.7,40.77898,-73.96925,18-06-14 23:59,89,76,82,9.7,49,62,69,0,17,424,1930,0,0,0,29.75,5.9,24,290,14,310
42.7,40.77898,-73.96925,17-06-14 23:59,89,71,80,7.9,58,64,70,0,15,424,1930,0,0,0,29.86,4,16,260,9,240
42.7,40.77898,-73.96925,16-06-14 23:59,81,63,72,0.2,57,56,63,0,7,424,1930,0,0,0,29.96,2.8,18,180,12,160
42.7,40.77898,-73.96925,15-06-14 23:59,80,59,70,-1.5,53,52,59,0,5,424,1929,0,0,0,29.93,4.2,18,290,12,360
42.7,40.77898,-73.96925,14-06-14 23:59,74,60,67,-4.2,64,55,60,0,2,424,1929,0,0,0,29.74,4.7,26,290,14,310
42.7,40.77898,-73.96925,13-06-14 23:59,79,65,72,1.1,89,66,67,0,7,424,1928,1.28,0,0,29.68,3.5,17,310,9,310
42.7,40.77898,-73.96925,12-06-14 23:59,73,60,66,-4.6,87,62,63,0,1,424,1928,0.07,0,0,29.87,5.5,15,90,10,60
42.7,40.77898,-73.96925,11-06-14 23:59,70,61,66,-4.3,78,58,61,0,1,424,1928,0.02,0,0,29.93,7.1,23,50,16,80
42.7,40.77898,-73.96925,10-06-14 23:59,77,65,71,1,83,65,67,0,6,424,1927,0,0,0,29.81,3.4,11,110,8,110
42.7,40.77898,-73.96925,09-06-14 23:59,73,63,68,-1.7,88,61,63,0,3,424,1927,1.6,0,0,29.81,4.2,15,140,9,70
42.7,40.77898,-73.96925,08-06-14 23:59,86,66,76,6.7,48,54,63,0,11,424,1926,0,0,0,29.78,2.8,19,260,13,250
42.7,40.77898,-73.96925,07-06-14 23:59,82,60,71,2,50,52,60,0,6,425,1925,0,0,0,29.82,2.8,15,240,9,240
42.7,40.77898,-73.96925,06-06-14 23:59,76,61,68,-0.7,50,48,57,0,3,425,1925,0,0,0,29.72,4.5,20,290,10,310
42.7,40.77898,-73.96925,05-06-14 23:59,76,61,68,-0.4,71,57,62,0,3,425,1924,0.87,0,0,29.55,5.5,20,310,13,10
42.7,40.77898,-73.96925,04-06-14 23:59,82,63,72,3.9,71,61,65,0,7,425,1924,0,0,0,29.66,3.6,16,150,10,70
42.7,40.77898,-73.96925,03-06-14 23:59,87,65,76,8.2,66,61,66,0,11,426,1923,0.12,0,0,29.78,4,22,170,13,160
42.7,40.77898,-73.96925,02-06-14 23:59,80,59,70,2.6,46,49,59,0,5,426,1922,0,0,0,30.02,4.4,19,150,10,170
42.7,40.77898,-73.96925,01-06-14 23:59,77,55,66,-1.1,40,39,53,0,1,426,1922,0,0,0,30.17,3.6,18,250,10,250
42.7,40.77898,-73.96925,31-05-14 23:59,73,57,65,-1.8,,48,55,0,0,427,1921,0.05,0,0,30.01,5.9,28,50,20,60
42.7,40.77898,-73.96925,30-05-14 23:59,75,55,65,-1.5,53,47,55,0,0,427,1920,T,0,0,29.93,2.4,21,50,16,50
42.7,40.77898,-73.96925,29-05-14 23:59,66,51,58,-8.2,59,43,50,7,0,428,1919,0,0,0,30.06,4.3,20,180,13,60
42.7,40.77898,-73.96925,28-05-14 23:59,64,54,59,-6.9,76,50,53,6,0,428,1919,0,0,0,29.85,7.7,22,70,16,60
42.7,40.77898,-73.96925,27-05-14 23:59,86,64,75,9.4,50,57,65,0,10,429,1918,T,0,0,29.7,4.2,29,270,16,260
42.7,40.77898,-73.96925,26-05-14 23:59,86,66,76,10.7,38,48,60,0,11,429,1917,0,0,0,29.83,4.9,21,290,14,260
42.7,40.77898,-73.96925,25-05-14 23:59,80,55,68,3,56,50,58,0,3,430,1916,0,0,0,29.92,1.9,16,290,10,60
42.7,40.77898,-73.96925,24-05-14 23:59,70,57,64,-0.7,81,54,57,1,0,431,1915,0.4,0,0,29.86,3.6,14,20,12,60
42.7,40.77898,-73.96925,23-05-14 23:59,71,56,64,-0.4,83,56,58,1,0,431,1914,0.91,0,0,29.73,4.3,20,250,13,260
42.7,40.77898,-73.96925,22-05-14 23:59,67,59,63,-1.1,88,58,59,2,0,432,1914,0.24,0,0,29.71,3.2,15,120,10,120
42.7,40.77898,-73.96925,21-05-14 23:59,74,63,68,4.2,49,48,57,0,3,433,1913,0,0,0,29.8,2.5,15,270,10,290
42.7,40.77898,-73.96925,20-05-14 23:59,78,53,66,2.5,34,37,53,0,1,434,1912,0,0,0,29.9,3.1,22,270,13,290
42.7,40.77898,-73.96925,19-05-14 23:59,72,49,60,-3.2,37,34,48,5,0,434,1911,0,0,0,30,4.6,28,280,14,310
42.7,40.77898,-73.96925,18-05-14 23:59,67,51,59,-3.9,41,35,48,6,0,435,1910,0,0,0,30,5.7,19,50,12,300
42.7,40.77898,-73.96925,17-05-14 23:59,70,53,62,-0.6,52,43,52,3,0,436,1909,0,0,0,29.83,5,20,250,13,250
42.7,40.77898,-73.96925,16-05-14 23:59,68,58,63,0.6,90,62,63,2,0,437,1908,1.54,0,0,29.8,6.4,31,170,16,160
42.7,40.77898,-73.96925,15-05-14 23:59,71,58,64,1.9,89,61,62,1,0,438,1907,0.15,0,0,30.04,5.3,22,170,13,160
42.7,40.77898,-73.96925,14-05-14 23:59,71,52,62,0.2,72,50,54,3,0,439,1906,0.01,0,0,30.13,4.7,16,40,10,70
42.7,40.77898,-73.96925,13-05-14 23:59,73,53,63,1.5,53,46,55,2,0,440,1905,0,0,0,30.04,7.1,28,80,20,60
42.7,40.77898,-73.96925,12-05-14 23:59,85,64,74,12.8,48,53,62,0,9,441,1904,0,0,0,29.93,1.8,18,150,10,170
42.7,40.77898,-73.96925,11-05-14 23:59,82,60,71,10,38,43,56,0,6,442,1903,0.03,0,0,29.87,3.2,19,290,13,270
42.7,40.77898,-73.96925,10-05-14 23:59,83,57,70,9.3,79,60,63,0,5,443,1902,0.37,0,0,29.75,4.5,31,270,17,320
42.7,40.77898,-73.96925,09-05-14 23:59,63,55,59,-1.4,90,56,58,6,0,444,1901,0.04,0,0,29.97,3.1,17,80,13,70
42.7,40.77898,-73.96925,08-05-14 23:59,59,53,56,-4.1,89,51,53,9,0,445,1900,0.41,0,0,30.01,4.5,,,8,60
42.7,40.77898,-73.96925,07-05-14 23:59,69,50,60,0.2,36,31,47,5,0,446,1859,0,0,0,30.04,4,20,180,13,180
42.7,40.77898,-73.96925,06-05-14 23:59,71,52,62,2.4,32,29,46,3,0,447,1858,0,0,0,29.81,3.9,22,10,13,310
42.7,40.77898,-73.96925,05-05-14 23:59,70,50,60,0.7,34,29,46,5,0,449,1857,0,0,0,29.71,7.3,28,310,16,310
42.7,40.77898,-73.96925,04-05-14 23:59,65,54,60,1,44,35,47,5,0,450,1856,0.02,0,0,29.6,8.2,34,290,21,280
42.7,40.77898,-73.96925,03-05-14 23:59,71,54,62,3.3,49,40,50,3,0,451,1855,0.08,0,0,29.67,3.4,20,290,12,280
42.7,40.77898,-73.96925,02-05-14 23:59,70,56,63,4.6,44,38,50,2,0,452,1854,T,0,0,29.64,4.4,26,280,16,290
42.7,40.77898,-73.96925,01-05-14 23:59,78,51,64,5.9,68,53,59,1,0,453,1853,0.12,0,0,29.65,4.5,20,300,13,290
42.7,40.77898,-73.96925,30-04-14 23:59,52,41,46,-11.8,,43,44,19,0,455,1852,4.97,T,0,30.07,8.2,26,110,18,70
42.7,40.77898,-73.96925,29-04-14 23:59,52,43,48,-9.5,69,37,43,17,0,456,1851,0.03,0,0,30.19,9,26,140,16,110
42.7,40.77898,-73.96925,28-04-14 23:59,67,45,56,-1.2,45,33,45,9,0,457,1850,0,0,0,29.94,4.2,20,40,14,30
42.7,40.77898,-73.96925,27-04-14 23:59,59,47,53,-3.9,48,33,44,12,0,459,1849,0,0,0,29.86,5.9,22,300,16,10
42.7,40.77898,-73.96925,26-04-14 23:59,67,46,56,-0.6,72,43,48,9,0,500,1848,0.92,0,0,29.62,5.3,21,290,14,170
42.7,40.77898,-73.96925,25-04-14 23:59,63,44,54,-2.3,36,24,41,11,0,501,1847,0.02,0,0,29.8,4.8,23,180,16,170
42.7,40.77898,-73.96925,24-04-14 23:59,62,42,52,-4,24,15,38,13,0,503,1846,0,0,0,29.77,8.6,31,310,18,310
42.7,40.77898,-73.96925,23-04-14 23:59,61,44,52,-3.6,50,34,44,13,0,504,1845,0,0,0,29.46,9.4,36,300,21,310
42.7,40.77898,-73.96925,22-04-14 23:59,71,51,61,5.7,59,46,53,4,0,506,1844,0.01,0,0,29.53,5.5,21,240,13,240
42.7,40.77898,-73.96925,21-04-14 23:59,67,41,54,-1,45,31,43,11,0,507,1842,0,0,0,29.94,4.2,18,150,13,150
42.7,40.77898,-73.96925,20-04-14 23:59,60,45,52,-2.7,40,26,41,13,0,508,1841,0,0,0,30.28,6.3,25,60,16,70
42.7,40.77898,-73.96925,19-04-14 23:59,68,41,54,-0.3,37,26,43,11,0,510,1840,0,0,0,30.12,5.5,21,50,16,50
42.7,40.77898,-73.96925,18-04-14 23:59,49,35,42,-12,60,29,37,23,0,511,1839,0,0,0,30.33,5.4,20,40,14,70
42.7,40.77898,-73.96925,17-04-14 23:59,48,36,42,-11.6,52,24,35,23,0,513,1838,0,0,0,30.51,7.8,22,50,17,60
42.7,40.77898,-73.96925,16-04-14 23:59,49,31,40,-13.3,41,17,32,25,0,514,1837,0.05,T,0,30.19,7.6,31,300,16,310
42.7,40.77898,-73.96925,15-04-14 23:59,63,33,48,-4.9,87,49,51,17,0,516,1836,0.71,T,0,29.6,8.8,30,320,17,310
42.7,40.77898,-73.96925,14-04-14 23:59,75,59,67,14.4,62,53,59,0,2,518,1835,0,0,0,29.8,7.4,30,180,17,180
42.7,40.77898,-73.96925,13-04-14 23:59,77,54,66,13.8,55,47,55,0,1,519,1834,0,0,0,29.96,5.7,23,180,15,180
42.7,40.77898,-73.96925,12-04-14 23:59,73,50,62,10.1,44,36,49,3,0,521,1833,0,0,0,30,4.3,21,180,14,210
42.7,40.77898,-73.96925,11-04-14 23:59,75,56,66,14.5,46,41,52,0,1,522,1832,0,0,0,29.85,5.9,22,260,13,270
42.7,40.77898,-73.96925,10-04-14 23:59,58,42,50,-1.1,32,22,40,15,0,524,1831,0,0,0,29.97,7,28,180,16,170
42.7,40.77898,-73.96925,09-04-14 23:59,61,45,53,2.2,38,25,41,12,0,525,1830,0,0,0,29.64,6.9,31,310,17,310
42.7,40.77898,-73.96925,08-04-14 23:59,64,46,55,4.6,65,42,48,10,0,527,1829,0.34,0,0,29.36,6.9,30,250,17,290
42.7,40.77898,-73.96925,07-04-14 23:59,53,43,48,-2,66,34,41,17,0,529,1828,0.52,0,0,29.83,6.1,23,50,16,70
42.7,40.77898,-73.96925,06-04-14 23:59,61,36,48,-1.7,39,21,37,17,0,530,1827,0,0,0,30.02,4.2,18,310,13,280
42.7,40.77898,-73.96925,05-04-14 23:59,54,40,47,-2.3,54,29,39,18,0,532,1826,0,0,0,29.72,8.4,36,290,20,280
42.7,40.77898,-73.96925,04-04-14 23:59,47,40,44,-4.9,79,36,40,21,0,533,1825,0.21,0,0,29.78,8.4,23,140,15,90
42.7,40.77898,-73.96925,03-04-14 23:59,67,46,56,7.4,43,29,43,9,0,535,1824,0.07,0,0,29.93,3.7,15,190,10,190
42.7,40.77898,-73.96925,02-04-14 23:59,54,42,48,-0.2,68,38,43,17,0,537,1823,0,0,0,29.94,1.9,14,240,9,230
42.7,40.77898,-73.96925,01-04-14 23:59,60,39,50,2.2,47,28,39,15,0,538,1821,0,0,0,29.93,4.7,24,20,17,20
42.7,40.77898,-73.96925,31-03-14 23:59,56,36,46,-1.5,,31,39,19,0,540,1820,0.16,T,0,29.72,8.3,25,10,13,340
